"Proj","Pop","Treat","Isol","Rep_Well","Media","Time","Temp_C","OD600","cfu_ml"
"125","B","L","D","1","50/100","34201","28.8",0.4342,612009515.251578
"125","B","L","D","2","50/100","34201","28.8",0.4267,599088831.203207
"125","D","L","D","1","50/100","34201","28.8",0.4971,720370985.470586
"125","D","L","D","2","50/100","34201","28.8",0.4958,718131400.235535
"125","A","G","D","1","25/50","34201","28.8",0.3332,438010970.066844
"125","A","G","D","2","25/50","34201","28.8",0.3346,440422831.089207
"125","C","G","D","1","25/50","34201","28.8",0.2961,374096652.974234
"125","C","G","D","2","25/50","34201","28.8",0.2989,378920375.018959
"125","E","G","D","1","25/50","34201","28.8",0.3452,458684064.544238
"125","Anc","Anc","D","2","25/50","34201","28.8",0.3435,455755376.159941
"125","B","G","D","1","50/100","34201","28.8",0.4381,618728270.956731
"125","B","G","D","2","50/100","34201","28.8",0.4346,612698618.400825
"125","D","G","D","1","50/100","34201","28.8",0.4797,690394998.478365
"125","D","G","D","2","50/100","34201","28.8",0.4745,681436657.53816
"125","A","C","D","1","25/50","34201","28.8",0.2463,288303310.893048
"125","A","C","D","2","25/50","34201","28.8",0.2498,294332963.448954
"125","C","C","D","1","25/50","34201","28.8",0.3263,426123940.742342
"125","C","C","D","2","25/50","34201","28.8",0.3172,410446844.096985
"125","E","C","D","1","25/50","34201","28.8",0.3556,476600746.424646
"125","Anc","Anc","D","3","25/50","34201","28.8",0.3591,482630398.980553
"125","B","C","D","1","50/100","34201","28.8",0.4516,641985502.2438
"125","B","C","D","2","50/100","34201","28.8",0.4429,626997508.747689
"125","D","C","D","1","50/100","34201","28.8",0.4773,686260379.582886
"125","D","C","D","2","50/100","34201","28.8",0.4742,680919830.176226
"125","B","L","D","1","25/50","34201","28.8",0.2983,377886720.295089
"125","B","L","D","2","25/50","34201","28.8",0.2981,377542168.720466
"125","D","L","D","1","25/50","34201","28.8",0.3662,494861979.879678
"125","D","L","D","2","25/50","34201","28.8",0.3617,487109569.450655
"125","A","L","D","1","50/100","34201","28.8",0.4007,554297126.502186
"125","A","L","D","2","50/100","34201","28.8",0.3841,525699345.808458
"125","C","L","D","1","50/100","34201","28.8",0.4721,677302038.642682
"125","C","L","D","2","50/100","34201","28.8",0.4567,650771567.396693
"125","E","L","D","1","50/100","34201","28.8",0.4474,634749919.176712
"125","Anc","Anc","D","1","50/100","34201","28.8",0.5112,744661871.481524
"125","B","G","D","1","25/50","34201","28.8",0.3082,394942023.238939
"125","B","G","D","2","25/50","34201","28.8",0.2914,365999690.970588
"125","D","G","D","1","25/50","34201","28.8",0.3571,479184883.234321
"125","D","G","D","2","25/50","34201","28.8",0.3499,466781026.547884
"125","A","G","D","1","50/100","34201","28.8",0.4499,639056813.859502
"125","A","G","D","2","50/100","34201","28.8",0.4357,614593652.061253
"125","C","G","D","1","50/100","34201","28.8",0.4479,635611298.11327
"125","C","G","D","2","50/100","34201","28.8",0.4498,638884538.072191
"125","E","G","D","1","50/100","34201","28.8",0.4932,713652229.765433
"125","Anc","Anc","D","2","50/100","34201","28.8",0.4988,723299673.854884
"125","B","C","D","1","25/50","34201","28.8",0.3164,409068637.798492
"125","B","C","D","2","25/50","34201","28.8",0.319,413547808.268594
"125","D","C","D","1","25/50","34201","28.8",0.358,480735365.320125
"125","D","C","D","2","25/50","34201","28.8",0.3596,483491777.917111
"125","A","C","D","1","50/100","34201","28.8",0.2845,354112661.646086
"125","A","C","D","2","50/100","34201","28.8",0.2895,362726451.011667
"125","C","C","D","1","50/100","34201","28.8",0.4616,659213080.974962
"125","C","C","D","2","50/100","34201","28.8",0.4571,651460670.545939
"125","E","C","D","1","50/100","34201","28.8",0.4954,717442297.086289
"125","Anc","Anc","D","3","50/100","34201","28.8",0.5054,734669875.817451
"125","A","L","D","1","25/50","35101","28.9",0.2614,314316954.777102
"125","A","L","D","2","25/50","35101","28.9",0.2601,312077369.542051
"125","C","L","D","1","25/50","35101","28.9",0.3634,490038257.834953
"125","C","L","D","2","25/50","35101","28.9",0.3624,488315499.961837
"125","E","L","D","1","25/50","35101","28.9",0.3038,387361888.597228
"125","Anc","Anc","D","1","25/50","35101","28.9",0.38,518636038.528681
"125","B","L","D","1","50/100","35101","28.9",0.4379,618383719.382108
"125","B","L","D","2","50/100","35101","28.9",0.4315,607358068.994165
"125","D","L","D","1","50/100","35101","28.9",0.5185,757238003.955272
"125","D","L","D","2","50/100","35101","28.9",0.5054,734669875.817451
"125","A","G","D","1","25/50","35101","28.9",0.3463,460579098.204666
"125","A","G","D","2","25/50","35101","28.9",0.3485,464369165.525522
"125","C","G","D","1","25/50","35101","28.9",0.3132,403555812.60452
"125","C","G","D","2","25/50","35101","28.9",0.311,399765745.283665
"125","E","G","D","1","25/50","35101","28.9",0.3518,470054266.506805
"125","Anc","Anc","D","2","25/50","35101","28.9",0.357,479012607.447009
"125","B","G","D","1","50/100","35101","28.9",0.4551,648015154.799707
"125","B","G","D","2","50/100","35101","28.9",0.45,639229089.646814
"125","D","G","D","1","50/100","35101","28.9",0.4837,697286029.970829
"125","D","G","D","2","50/100","35101","28.9",0.4875,703832509.888671
"125","A","C","D","1","25/50","35101","28.9",0.2519,297950754.982499
"125","A","C","D","2","25/50","35101","28.9",0.2539,301396270.728731
"125","C","C","D","1","25/50","35101","28.9",0.3355,441973313.175011
"125","C","C","D","2","25/50","35101","28.9",0.3271,427502147.040835
"125","E","C","D","1","25/50","35101","28.9",0.3656,493828325.155808
"125","Anc","Anc","D","3","25/50","35101","28.9",0.3672,496584737.752794
"125","B","C","D","1","50/100","35101","28.9",0.4665,667654594.553231
"125","B","C","D","2","50/100","35101","28.9",0.4597,655939841.016041
"125","D","C","D","1","50/100","35101","28.9",0.494,715030436.063926
"125","D","C","D","2","50/100","35101","28.9",0.4848,699181063.631257
"125","B","L","D","1","25/50","35101","28.9",0.305,389429198.044968
"125","B","L","D","2","25/50","35101","28.9",0.3036,387017337.022605
"125","D","L","D","1","25/50","35101","28.9",0.3727,506059906.054933
"125","D","L","D","2","25/50","35101","28.9",0.3693,500202529.286338
"125","A","L","D","1","50/100","35101","28.9",0.4027,557742642.248419
"125","A","L","D","2","50/100","35101","28.9",0.3885,533279480.450169
"125","C","L","D","1","50/100","35101","28.9",0.4865,702109752.015555
"125","C","L","D","2","50/100","35101","28.9",0.4742,680919830.176226
"125","E","L","D","1","50/100","35101","28.9",0.4645,664209078.806999
"125","Anc","Anc","D","1","50/100","35101","28.9",0.5313,779289304.73116
"125","B","G","D","1","25/50","35101","28.9",0.3164,409068637.798492
"125","B","G","D","2","25/50","35101","28.9",0.3008,382193614.97788
"125","D","G","D","1","25/50","35101","28.9",0.3618,487281845.237967
"125","D","G","D","2","25/50","35101","28.9",0.357,479012607.447009
"125","A","G","D","1","50/100","35101","28.9",0.4633,662141769.359259
"125","A","G","D","2","50/100","35101","28.9",0.4491,637678607.56101
"125","C","G","D","1","50/100","35101","28.9",0.4628,661280390.422701
"125","C","G","D","2","50/100","35101","28.9",0.4614,658868529.400339
"125","E","G","D","1","50/100","35101","28.9",0.5084,739838149.436799
"125","Anc","Anc","D","2","50/100","35101","28.9",0.513,747762835.653134
"125","B","C","D","1","25/50","35101","28.9",0.3233,420955667.122994
"125","B","C","D","2","25/50","35101","28.9",0.3305,433359523.80943
"125","D","C","D","1","25/50","35101","28.9",0.3633,489865982.047641
"125","D","C","D","2","25/50","35101","28.9",0.366,494517428.305055
"125","A","C","D","1","50/100","35101","28.9",0.3011,382710442.339815
"125","A","C","D","2","50/100","35101","28.9",0.3073,393391541.153135
"125","C","C","D","1","50/100","35101","28.9",0.4672,668860525.064412
"125","C","C","D","2","50/100","35101","28.9",0.4626,660935838.848078
"125","E","C","D","1","50/100","35101","28.9",0.5096,741905458.884539
"125","Anc","Anc","D","3","50/100","35101","28.9",0.52,759822140.764947
"125","A","L","D","1","25/50","36001","29.0",0.2688,327065363.038162
"125","A","L","D","2","25/50","36001","29.0",0.2674,324653502.015799
"125","C","L","D","1","25/50","36001","29.0",0.3732,506921284.991491
"125","C","L","D","2","25/50","36001","29.0",0.3745,509160870.226542
"125","E","L","D","1","25/50","36001","29.0",0.3147,406139949.414195
"125","Anc","Anc","D","1","25/50","36001","29.0",0.387,530695343.640495
"125","B","L","D","1","50/100","36001","29.0",0.4456,631648955.005103
"125","B","L","D","2","50/100","36001","29.0",0.437,616833237.296304
"125","D","L","D","1","50/100","36001","29.0",0.5321,780667511.029653
"125","D","L","D","2","50/100","36001","29.0",0.5269,771709170.089448
"125","A","G","D","1","25/50","36001","29.0",0.3556,476600746.424646
"125","A","G","D","2","25/50","36001","29.0",0.3527,471604748.59261
"125","C","G","D","1","25/50","36001","29.0",0.3316,435254557.469858
"125","C","G","D","2","25/50","36001","29.0",0.3254,424573458.656538
"125","E","G","D","1","25/50","36001","29.0",0.3599,484008605.279046
"125","Anc","Anc","D","2","25/50","36001","29.0",0.3731,506749009.20418
"125","B","G","D","1","50/100","36001","29.0",0.4692,672306040.810645
"125","B","G","D","2","50/100","36001","29.0",0.4574,651977497.907874
"125","D","G","D","1","50/100","36001","29.0",0.4984,722610570.705637
"125","D","G","D","2","50/100","36001","29.0",0.5014,727778844.324986
"125","A","C","D","1","25/50","36001","29.0",0.2548,302946752.814535
"125","A","C","D","2","25/50","36001","29.0",0.2593,310699163.243558
"125","C","C","D","1","25/50","36001","29.0",0.3431,455066273.010694
"125","C","C","D","2","25/50","36001","29.0",0.3356,442145588.962323
"125","E","C","D","1","25/50","36001","29.0",0.3763,512261834.398152
"125","Anc","Anc","D","3","25/50","36001","29.0",0.378,515190522.782449
"125","B","C","D","1","50/100","36001","29.0",0.4747,681781209.112784
"125","B","C","D","2","50/100","36001","29.0",0.4674,669205076.639036
"125","D","C","D","1","50/100","36001","29.0",0.5093,741388631.522604
"125","D","C","D","2","50/100","36001","29.0",0.5068,737081736.839813
"125","B","L","D","1","25/50","36001","29.0",0.312,401488503.156781
"125","B","L","D","2","25/50","36001","29.0",0.3102,398387538.985172
"125","D","L","D","1","25/50","36001","29.0",0.3802,518980590.103305
"125","D","L","D","2","25/50","36001","29.0",0.376,511745007.036217
"125","A","L","D","1","50/100","36001","29.0",0.4074,565839604.252065
"125","A","L","D","2","50/100","36001","29.0",0.3923,539825960.36801
"125","C","L","D","1","50/100","36001","29.0",0.5077,738632218.925618
"125","C","L","D","2","50/100","36001","29.0",0.495,716753193.937042
"125","E","L","D","1","50/100","36001","29.0",0.4811,692806859.500727
"125","Anc","Anc","D","1","50/100","36001","29.0",0.5544,819085011.600143
"125","B","G","D","1","25/50","36001","29.0",0.3241,422333873.421487
"125","B","G","D","2","25/50","36001","29.0",0.3117,400971675.794846
"125","D","G","D","1","25/50","36001","29.0",0.3691,499857977.711715
"125","D","G","D","2","25/50","36001","29.0",0.3679,497790668.263976
"125","A","G","D","1","50/100","36001","29.0",0.473,678852520.728486
"125","A","G","D","2","50/100","36001","29.0",0.4611,658351702.038404
"125","C","G","D","1","50/100","36001","29.0",0.4735,679713899.665044
"125","C","G","D","2","50/100","36001","29.0",0.4724,677818866.004616
"125","E","G","D","1","50/100","36001","29.0",0.5168,754309315.570975
"125","Anc","Anc","D","2","50/100","36001","29.0",0.53,777049719.496109
"125","B","C","D","1","25/50","36001","29.0",0.3317,435426833.25717
"125","B","C","D","2","25/50","36001","29.0",0.3365,443696071.048127
"125","D","C","D","1","25/50","36001","29.0",0.3716,504164872.394505
"125","D","C","D","2","25/50","36001","29.0",0.3726,505887630.267622
"125","A","C","D","1","50/100","36001","29.0",0.3153,407173604.138064
"125","A","C","D","2","50/100","36001","29.0",0.3239,421989321.846864
"125","C","C","D","1","50/100","36001","29.0",0.476,684020794.347835
"125","C","C","D","2","50/100","36001","29.0",0.4726,678163417.57924
"125","E","C","D","1","50/100","36001","29.0",0.5321,780667511.029653
"125","Anc","Anc","D","3","50/100","36001","29.0",0.5404,794966401.376517
"125","A","L","D","1","25/50","36901","28.9",0.2731,334473221.892562
"125","A","L","D","2","25/50","36901","28.9",0.2719,332405912.444822
"125","C","L","D","1","25/50","36901","28.9",0.3816,521392451.125667
"125","C","L","D","2","25/50","36901","28.9",0.3817,521564726.912979
"125","E","L","D","1","25/50","36901","28.9",0.3253,424401182.869226
"125","Anc","Anc","D","1","25/50","36901","28.9",0.3888,533796307.812104
"125","B","L","D","1","50/100","36901","28.9",0.4587,654217083.142925
"125","B","L","D","2","50/100","36901","28.9",0.4517,642157778.031112
"125","D","L","D","1","50/100","36901","28.9",0.529,775326961.622993
"125","D","L","D","2","50/100","36901","28.9",0.5289,775154685.835681
"125","A","G","D","1","25/50","36901","28.9",0.3613,486420466.301409
"125","A","G","D","2","25/50","36901","28.9",0.3605,485042260.002916
"125","C","G","D","1","25/50","36901","28.9",0.3323,436460487.981039
"125","C","G","D","2","25/50","36901","28.9",0.3347,440595106.876518
"125","E","G","D","1","25/50","36901","28.9",0.3678,497618392.476664
"125","Anc","Anc","D","2","25/50","36901","28.9",0.3821,522253830.062225
"125","B","G","D","1","50/100","36901","28.9",0.4815,693495962.649974
"125","B","G","D","2","50/100","36901","28.9",0.475,682298036.474719
"125","D","G","D","1","50/100","36901","28.9",0.5309,778600201.581913
"125","D","G","D","2","50/100","36901","28.9",0.5044,732947117.944334
"125","A","C","D","1","25/50","36901","28.9",0.2614,314316954.777102
"125","A","C","D","2","25/50","36901","28.9",0.2648,320174331.545697
"125","C","C","D","1","25/50","36901","28.9",0.3484,464196889.73821
"125","C","C","D","2","25/50","36901","28.9",0.3403,450242550.965969
"125","E","C","D","1","25/50","36901","28.9",0.388,532418101.513611
"125","Anc","Anc","D","3","25/50","36901","28.9",0.3934,541720994.028438
"125","B","C","D","1","50/100","36901","28.9",0.4837,697286029.970829
"125","B","C","D","2","50/100","36901","28.9",0.4759,683848518.560523
"125","D","C","D","1","50/100","36901","28.9",0.5359,787213990.947494
"125","D","C","D","2","50/100","36901","28.9",0.5226,764301311.235049
"125","B","L","D","1","25/50","36901","28.9",0.3203,415787393.503645
"125","B","L","D","2","25/50","36901","28.9",0.3182,412169601.970101
"125","D","L","D","1","25/50","36901","28.9",0.3874,531384446.789741
"125","D","L","D","2","25/50","36901","28.9",0.3846,526560724.745016
"125","A","L","D","1","50/100","36901","28.9",0.4112,572386084.169906
"125","A","L","D","2","50/100","36901","28.9",0.3955,545338785.561982
"125","C","L","D","1","50/100","36901","28.9",0.5295,776188340.559551
"125","C","L","D","2","50/100","36901","28.9",0.5136,748796490.377003
"125","E","L","D","1","50/100","36901","28.9",0.4974,720887812.832521
"125","Anc","Anc","D","1","50/100","36901","28.9",0.5712,848027343.868495
"125","B","G","D","1","25/50","36901","28.9",0.3316,435254557.469858
"125","B","G","D","2","25/50","36901","28.9",0.3176,411135947.246232
"125","D","G","D","1","25/50","36901","28.9",0.3747,509505421.801166
"125","D","G","D","2","25/50","36901","28.9",0.3773,513984592.271268
"125","A","G","D","1","50/100","36901","28.9",0.4866,702282027.802866
"125","A","G","D","2","50/100","36901","28.9",0.4718,676785211.280747
"125","C","G","D","1","50/100","36901","28.9",0.4924,712274023.46694
"125","C","G","D","2","50/100","36901","28.9",0.49,708139404.571461
"125","E","G","D","1","50/100","36901","28.9",0.5425,798584192.910061
"125","Anc","Anc","D","2","50/100","36901","28.9",0.5475,807197982.275642
"125","B","C","D","1","25/50","36901","28.9",0.3399,449553447.816722
"125","B","C","D","2","25/50","36901","28.9",0.3456,459373167.693485
"125","D","C","D","1","25/50","36901","28.9",0.3801,518808314.315993
"125","D","C","D","2","25/50","36901","28.9",0.3779,515018246.995137
"125","A","C","D","1","50/100","36901","28.9",0.3214,417682427.164073
"125","A","C","D","2","50/100","36901","28.9",0.3307,433704075.384054
"125","C","C","D","1","50/100","36901","28.9",0.4855,700386994.142439
"125","C","C","D","2","50/100","36901","28.9",0.4811,692806859.500727
"125","E","C","D","1","50/100","36901","28.9",0.5464,805302948.615214
"125","Anc","Anc","D","3","50/100","36901","28.9",0.5558,821496872.622506
